datetime,param,level,latitude,longitude,Analysis,3 hr fcst,6 hr fcst,9 hr fcst,12 hr fcst,15 hr fcst,18 hr fcst,21 hr fcst,24 hr fcst,27 hr fcst,30 hr fcst,33 hr fcst,36 hr fcst,39 hr fcst,42 hr fcst,45 hr fcst,48 hr fcst,51 hr fcst,54 hr fcst,57 hr fcst,60 hr fcst,63 hr fcst,66 hr fcst,69 hr fcst,72 hr fcst,75 hr fcst,78 hr fcst,81 hr fcst,84 hr fcst,87 hr fcst,90 hr fcst,93 hr fcst,96 hr fcst
2026-04-03 00:00:00,UGRD,10 m above ground,32.0,-124.75,4.892596129094336,3.55465042306112,3.203121844228475,3.099684363529636,2.9494474829994215,3.1690718365485093,3.1755732939457895,2.849662933044745,2.6497903865489665,2.6344712193914086,2.688821023907745,2.4425045018574014,2.653714438023168,3.420919471367644,3.040468539992389,2.901670303370523,2.9594919051915025,2.951679481614086,2.6817473991679535,3.186221498180741,5.052108674787776,5.08164152515686,4.073427930401373,3.5196885557842705,3.1457587455953346,3.025867183003127,2.758124629110992,2.8884689492320166,3.007127105325898,3.1786143393320896,2.96239982669802,2.6255804005073116,2.7104063230003463
2026-04-04 00:00:00,UGRD,10 m above ground,32.0,-124.75,2.547889528942765,2.79076388580549,2.882292504235651,3.1062211078549042,4.233577358003965,5.008780376510168,4.09370973626813,3.7108926511368914,3.543636432405658,3.4840466002690365,3.087476322122604,4.04372143444804,5.289990100396299,5.973343563893362,3.348945488834003,2.9607965198555166,2.7410902513114355,2.5761814324985597,2.7062808577630832,2.5969208590002486,2.798006855811297,3.3206159229552705,2.8130452195158964,2.849315218330873,2.8868674928431717,2.8387024912208463,3.4728295082300593,3.0798787239980303,3.9249939416575543,5.298115810196425,6.088025567111705,4.949485777478788,4.165981723418331
2026-04-05 00:00:00,UGRD,10 m above ground,32.0,-124.75,3.6910329174865053,2.7911089800894286,3.0132953663286086,3.9834750869203397,4.697962812063439,3.5131248020365597,3.029205332889469,2.817214773898894,2.9078567414062784,2.9938176131022405,2.8485424386693117,3.2407584381262287,4.203987671835997,4.1696710840819495,3.686721507990017,3.5771529475161934,3.5407615676256614,6.013088408590722,4.835420343020609,4.121830723828227,3.631079252773973,3.3512723955319155,2.819427298619868,3.084039069882262,4.259394453967152,5.105009970562493,4.041699267550843,3.411242258896469,3.0783100502966985,2.7065532095939857,2.9049533278140833,4.131367062940901,4.858047428509716
2026-04-07 00:00:00,UGRD,10 m above ground,32.0,-124.75,4.797452056617828,4.044601962139313,3.648418697057016,3.5159140810622285,3.452584626518153,2.987625309115256,3.517422802256374,4.608553492297276,5.153183142990752,4.1297509308806575,3.6798375013466953,3.4217860299658187,3.133013510702601,2.5646043036906048,2.8948385386694326,4.3566222909661905,5.110936053493862,4.024449198497422,3.3889662297415057,3.04087697708798,2.755063330902153,2.3289150756651953,3.0578765872834914,4.199705010055156,4.7656222667405475,3.736493798479656,3.0228960008014267,2.680389077216133,2.4707732735626244,2.3061495321497487,3.370606426033833,4.70370278771837,5.379060782991887
2026-04-08 00:00:00,UGRD,10 m above ground,32.0,-124.75,5.063968382573934,4.085346752273733,3.6218990549168466,3.3560590081699377,3.1131012021629223,2.5360888016111733,2.7896809458856184,4.149862026919111,4.9904651962517335,3.9513764988588806,3.3444117635259407,3.087352504312127,2.864242135706485,2.5270206763539145,3.226206217078902,4.373880039527101,4.87621094094391,3.793946978191683,3.071337899446287,2.6677103218428737,2.4833377789458915,2.533852905396609,4.006101019844907,5.490656794995719,6.2862866644863775,5.020730001662663,4.301934352415923,4.093957331266429,4.067831169342442,4.700683162946598,6.3639097451529025,7.245134041027226,7.253184657733973
2026-04-09 00:00:00,UGRD,10 m above ground,32.0,-124.75,4.747481628163898,3.7367750634547643,3.1861284158896286,2.8858215518922936,2.701182492594233,2.410658749814007,3.096945181401902,4.243985799602501,4.858371434085747,3.9071381275112262,3.170758875439008,2.836296311689714,2.6704094660904465,2.806714263403423,4.5127924547034315,6.15627222667983,6.956312231755658,5.397475706394646,4.235402136778743,3.8325178485396485,3.77452347489887,4.391257640723208,5.988843404190158,7.091519489705461,7.57086311734864,6.3756791940411945,5.502931036698497,5.542438505392975,5.272708375842287,5.1124969480979985,5.6461675699995695,6.361125489300713,6.249260518676366
2026-04-10 00:00:00,UGRD,10 m above ground,32.0,-124.75,4.671381972531121,3.6080058068498926,3.090964255660917,2.9034635233193526,2.7904698455359274,2.9056150552940596,4.5282742308698465,6.062504449312693,6.79365022106307,5.25511339929313,4.162806855427025,3.5197352549821455,3.2900384090057218,3.8316804078724775,5.153426041214381,6.536726906902731,7.23216782773569,5.931754188492212,5.504352475826734,5.556197997098317,5.641177426074273,5.979879039613457,6.45161320601947,6.745220245996013,6.409681977549346,4.800690047449683,3.833065618996324,3.399892409614791,3.2860464901620303,3.3750028986088263,3.829802208879774,4.744245271647842,5.547199899828952
2026-04-11 00:00:00,UGRD,10 m above ground,32.0,-124.75,6.888235761764023,5.267413656661391,4.333978084306794,3.624663462104619,3.359414937285902,3.905078012508244,5.377346353696449,6.710015349747392,7.139180154739818,6.119771927701736,5.5798850501515815,5.568602254429539,5.535828740439511,5.873471320446108,6.456649999744213,6.841828647909464,6.630168264514689,4.988978774650233,3.8365672107113316,3.3044636989383824,3.221382355862323,3.468088300582148,4.003322719965783,4.876195394171098,5.748269062949537,5.17270625154327,4.463362285711672,3.9015263400301308,3.501025167383678,3.233860839580855,3.932730178747989,4.933995955583352,5.56422355083396
2026-04-12 00:00:00,UGRD,10 m above ground,32.0,-124.75,7.146747151422389,5.990234607070697,5.56813271892814,5.450154500438034,5.325892244778202,5.71519740118114,6.27755263449397,6.845104133014889,6.8574580529831985,4.969735026459155,3.695199844095737,3.1720420386939896,3.2758621765274594,3.5484344301722857,4.195313799789446,5.106326338180455,6.149765623320075,5.616370668373888,5.000087096713296,4.235342319664012,3.8387705808062362,3.4825761002248496,3.9026889530451783,4.713712508045189,5.39525908375888,4.871886105212168,4.330240189002126,3.9341643436714557,3.7397228296054297,3.743403583417692,5.015145564390036,6.303321691016004,7.046148734513748
2026-04-13 00:00:00,UGRD,10 m above ground,32.0,-124.75,6.438532966874748,4.504883800976719,3.3787870926249153,3.086901190973006,3.159961121953377,3.3673807503043527,4.181704411009833,5.166390569529469,6.154040926085844,5.671687815033119,5.03474671105703,4.36745527862394,3.9240239445129013,3.5455092023924433,3.9940991536039014,4.947190330159332,5.728489406101207,4.986586977041322,4.372064994456382,3.9919314333228693,3.965464389825839,4.217950261045813,5.621668429573434,6.80227305854387,7.486499374949737,6.579233036357292,5.915467019301955,5.839435598544771,5.807502345568985,6.298854886845061,7.580376326817906,8.684759623816046,9.225072145586605
