datetime,param,level,latitude,longitude,0-3 hr acc,0-6 hr acc,6-9 hr acc,6-12 hr acc,12-15 hr acc,12-18 hr acc,18-21 hr acc,18-24 hr acc,24-27 hr acc,24-30 hr acc,30-33 hr acc,30-36 hr acc,36-39 hr acc,36-42 hr acc,42-45 hr acc,42-48 hr acc,48-51 hr acc,48-54 hr acc,54-57 hr acc,54-60 hr acc,60-63 hr acc,60-66 hr acc,66-69 hr acc,66-72 hr acc,72-75 hr acc,72-78 hr acc,78-81 hr acc,78-84 hr acc,84-87 hr acc,84-90 hr acc,90-93 hr acc,90-96 hr acc
2026-05-01 00:00:00,APCP,surface,32.0,-124.75,0.035863094805272444,0.0162157881160462,0.03855059437786966,0.02075274881791426,0.03642417759544888,0.006681527547286011,0.024623415696164292,0.04179046038231104,0.0680549266071371,0.02191985758704125,0.04639921317761822,0.014082757075637407,0.02380113233787802,0.017613410209451782,0.08685031542958066,0.10584393712289414,0.1462439764355768,0.0240524397071386,0.06323833929295136,0.042717531859162786,0.09810837481455648,0.12478777784875203,0.4815863068821091,0.37222377660663175,0.6020306265512555,0.13556327161730722,0.24011660287797842,0.10586628842002924,0.26562474821420656,0.2777178450043009,0.7465660819048408,0.03510596289059159
2026-05-02 00:00:00,APCP,surface,32.0,-124.75,0.07243256369129498,0.03491410078368761,0.06532102203255004,0.0203611857338395,0.033639541530374725,0.007226893286225617,0.060898377493149344,0.11302789919591327,0.1663055067926357,0.03301384116133286,0.07505879539563522,0.0381181999217225,0.07501518207749605,0.11455668247956688,0.4838177580625539,0.35672280245359533,0.6250153118819008,0.16134084123133297,0.32406391225454984,0.17032653601429848,0.3543632847665443,0.25877764706633505,0.6521536889065316,0.4264450185140408,0.816627237722611,0.27866555769169854,0.5358140776764624,0.22868837553268076,0.38703758672201505,0.16855920429188712,0.334196046914916,0.14028316411462707
2026-05-03 00:00:00,APCP,surface,32.0,-124.75,0.2380004257215563,0.05131579034127643,0.12244715205758344,0.0740327560970689,0.14769802421672856,0.15974050169231135,0.4663683959460942,0.2290226131366187,0.34791657743030135,0.09456445710330205,0.19704912938854074,0.1455332144053074,0.34088472861129987,0.2603502716881588,0.7683372172893683,0.5124650495220737,0.8721603990688324,0.31623128707807907,0.578016389376008,0.19602716218140648,0.37373397209340364,0.14853465737280352,0.35616567741223537,0.20876409458943573,0.3508958519208553,0.015597027687785394,0.02668857571912718,0.008399888322040644,0.011893047983763836,0.0008371306867229593,0.007657656554574883,0.2406214238595739
2026-05-04 00:00:00,APCP,surface,32.0,-124.75,0.368972633384766,0.07571314150601624,0.1624528162342487,0.10941395033818005,0.26374096454918977,0.23159583817029994,0.664067153395788,0.41043994101556086,0.7756524303293614,0.3358288419030051,0.5937706486308186,0.1267100788332452,0.2035996554822003,0.10565023801672137,0.30669386860068837,0.25393412731311815,0.3803910662958869,0.06501707822542407,0.07901230981562478,0.007687940189135413,0.013760520760903764,0.0005466275753723195,0.004869402090191361,0.003023868138368001,0.006865699337295531,0.00405626778106539,0.008892305763414012,0.006089810825236068,0.009099296162568276,0.0002217664833140313,0.0007057595897250984,0.2968431787026503
2026-05-05 00:00:00,APCP,surface,32.0,-124.75,0.5479161873917239,0.16982166235214272,0.3255846588279918,0.11595337529679445,0.25871514388807126,0.11628886602483317,0.25818972609686885,0.22709498549295853,0.3367557749700657,0.027237600748709883,0.04390166789516391,0.019367842163780142,0.03088620537046463,0.0011349960022905541,0.004579494564443407,0.0020455747104943726,0.0029295560516575773,0.002272919946128659,0.007527354946309571,0.0063478853800723245,0.012426036487246533,6.33948890542533e-05,0.000263709667888348,6.398641839410751e-05,0.00020481213769694975,0.00010566798080029343,0.00010566798080029343,6.184094857946612e-05,9.282234637289909e-05,3.4251470693049405e-05,0.0004381530151249762,0.11425102592850064
2026-05-06 00:00:00,APCP,surface,32.0,-124.75,0.18227346055773325,0.013747660001227215,0.027589510600010653,0.012955865718379547,0.021730177420264805,0.001566950527763129,0.0043574755645204915,0.001007548186401097,0.001177332263058554,0.0012950891303830485,0.004608902304545517,0.0029264565718110846,0.008007036069302094,0.0008331297574531309,0.0013237776235376754,0.00029543578914961765,0.0006774625149117174,0.0,0.0005389554601929023,0.0008031927215568715,0.0014118781046699818,3.205146254693157e-05,0.00016957265614685811,6.680335672836693e-05,6.680335672836693e-05,0.0,0.0,0.0,0.0,3.205146254693157e-05,9.856038976213926e-05,0.0011088796412413334
2026-05-07 00:00:00,APCP,surface,32.0,-124.75,0.00463829875140603,0.00452819048669755,0.013714494626733473,0.011260095829692722,0.019771710705413607,0.001015076961198883,0.001917481311217223,0.0012900433796698189,0.002794175496895002,0.000989593285572161,0.005159635803961999,0.003787682204218878,0.0063409081557072025,6.630293323998097e-05,0.00033574218254406703,0.00030072356571784326,0.00030072356571784326,0.0,0.0,0.0,0.0,6.523432493266452e-05,0.00013184526937647166,3.122333807204013e-05,0.0001565964530916849,3.134342650732172e-05,0.00012722228822147698,3.307251127387237e-05,3.307251127387237e-05,6.764032705400906e-05,0.00026868872817234355,0.0017380289414593891
2026-05-08 00:00:00,APCP,surface,32.0,-124.75,0.0062236617105893835,0.005905470954666464,0.016423420425075767,0.009285885385451657,0.01322154606309875,0.0005217634730402555,0.0007582221514553072,0.0003342330720870297,0.0003342330720870297,0.0,0.0,0.0,0.0,6.523432493266452e-05,0.00023405199687798564,6.256676457936186e-05,0.0001251335291587237,3.134342650732172e-05,3.134342650732172e-05,0.0,0.0,3.318286238573295e-05,0.0003407060341400701,0.00028174833028181846,0.0005908306424006984,0.0,0.0,0.0,0.0,9.841467529456293e-05,0.0003001818386239816,0.0009586294810864722
2026-05-09 00:00:00,APCP,surface,32.0,-124.75,0.0018668805677841034,0.00020886808610919992,0.0006619561406664327,0.0006971178700886777,0.0011862600732169943,0.00023583505804104852,0.0009116496203590032,0.00039747286302112554,0.0005537078735930126,6.268685301464343e-05,0.0002576625343365703,0.00016351275738896571,0.00016351275738896571,3.318286238573295e-05,0.0004109204099225926,0.0010432230987491133,0.0020330414819585674,0.0,0.0,0.0,0.0,9.947046159865557e-05,0.00043459140717730924,0.0001852791517235987,0.00030871735486773125,0.0,0.0005914747312807894,0.0013852882567276408,0.0017297092090701807,0.0002908079742434626,0.0035603516632334753,0.009779230653527284
2026-05-10 00:00:00,APCP,surface,32.0,-124.75,0.018726066090936192,0.006254617665591183,0.013974870149435225,0.005755017974370602,0.006950832605330638,0.0002056498602820296,0.00041047828935708445,0.001054856761415921,0.002078231802158615,0.0,0.0,0.0,0.0,9.841467529456293e-05,0.0006374368593878507,0.00034210930226509414,0.0003729688530511273,0.0,0.00017598345780539106,0.0005965943317267285,0.0006318494528756008,0.0002586387052501253,0.0018164117794858387,0.0030873233608850336,0.009756555239707313,0.011880456342281506,0.039652628159345636,0.025005877398961956,0.03129922906980463,0.0159364374062582,0.09237859003742896,0.003441041932145793
2026-05-11 00:00:00,APCP,surface,32.0,-124.75,0.006502798844882651,0.0010514386549957484,0.001963851685713188,0.0002080618225343286,0.0004520704470614604,0.00044042528732695746,0.0009144652473913383,6.316365591315767e-05,0.000676111598654274,0.0014360020402762396,0.003713803585007288,0.001975136057755553,0.0027989664891912573,9.830683620653689e-05,0.0008142650565517388,0.0021630081577070346,0.007404613590152861,0.011449341439818773,0.12534427804856407,0.16956369318414072,0.2925095096165903,0.1899398938558051,0.3444399262257307,0.10628097383150903,0.2848509667229091,0.22903160439136855,0.4125355536601055,0.13867736997174857,0.21895520936425186,0.041446328521653406,0.057931015261442835,0.005292412663881236
2026-05-12 00:00:00,APCP,surface,32.0,-124.75,0.013528727596773005,0.004809487692624973,0.00981741338137208,0.0037028362405225543,0.0067967996637817805,0.001457716488438018,0.003944083597435375,0.003056304477580402,0.01192217076325088,0.0195672871180044,0.03406286272090797,0.004970639147192415,0.006989691344915118,0.0002989091512751907,0.0008815135914303053,0.0,0.0,0.0,0.0,0.00010566798080029343,0.00010566798080029343,0.00013236115690339864,0.0005021095474823749,3.3401678364183465e-05,3.3401678364183465e-05,0.00038702593515230205,0.0015721633172565343,0.001496614177798468,0.00218439315549971,0.00013486866615756472,0.00020347493042093903,0.017669925393516597
2026-05-13 00:00:00,APCP,surface,32.0,-124.75,0.035239183798505436,0.026624223388788233,0.04501367553176786,0.010208348900567096,0.014479514502457793,0.0017988251963762044,0.004158313462124271,0.00021143334424691035,0.0002466884653957827,0.0,0.0006232994203461979,7.021742620142144e-05,7.021742620142144e-05,0.0007017587318703627,0.0012057645875670827,0.0,0.0,0.00059708791449514,0.002701520980675445,0.002241704359290968,0.00276739358695396,0.00010168580377183177,0.00020347493042093903,0.0004908040633606883,0.0010256647918289075,0.0011086046802844642,0.0036243961098363807,0.0026933367684916654,0.0035746219373714487,0.0002614777918916319,0.00045546108349037607,0.0012336655651813396
2026-05-14 00:00:00,APCP,surface,32.0,-124.75,0.0015145339356763636,0.00017608084045171455,0.0004221836736548509,0.0004207089247250136,0.0006657298763622824,0.00013456496622579192,0.00036996594389454964,0.0,0.0004924984825025958,0.001229825145776713,0.0035812348485369295,0.0024644650227774595,0.0031229391244896386,0.00010168580377183177,0.00020347493042093903,0.0008196020506310462,0.0024909624968826793,0.002469011373489532,0.0054504944260863105,0.0007207951656521432,0.0009560911415429677,6.479407202878852e-05,0.0007451984993791211,0.0012515820447176638,0.001967928516474524,0.001545447066911849,0.002565207568744958,0.0009845033822367798,0.0066979191069426545,0.013604843087552384,0.02522646506813739,0.005958064727891841
2026-05-15 00:00:00,APCP,surface,32.0,-124.75,0.011914756061354222,0.005178925603777522,0.010482605398978976,0.0029753139702510434,0.0045786831938031064,0.00010168580377183177,0.00013486866615756472,0.0005796067443771466,0.0032084424285375827,0.003154894881836602,0.006832201860355809,0.001132840724175794,0.0017167693608021745,3.098139779343297e-05,0.0013700842823484284,0.0036243696165283268,0.0052611681266438145,0.0008585603247969096,0.0028833308257673637,0.025739724368645026,0.09039939088754324,0.10151780376424568,0.1848650182442887,0.03681158393076163,0.04213174723020464,0.0018905052570204364,0.0025929656675982237,0.001617634815192984,0.0018987946674736702,0.0,9.645679275261335e-05,0.0071726525738501894
2026-05-16 00:00:00,APCP,surface,32.0,-124.75,0.013765201694254006,0.004538198400832407,0.009620390516046531,0.003043807923367016,0.00410132262330992,0.0004196623754256226,0.00457693439307262,0.003679251153987737,0.006570989869912439,0.0020460651163605645,0.02994796651715919,0.11492783894062894,0.3114479726283915,0.24539550448697617,0.4490787135459028,0.13440807877179126,0.2272618513635925,0.048411011775423646,0.06500410626851043,0.009793744304105578,0.014318688620674902,0.007643926087706325,0.021689062339463376,0.01153009896197782,0.016734588538963265,0.00028287755986161785,0.0003145776960577647,0.0,0.00012713518022689852,0.0006289629235754048,0.007040218473832501,0.0029822679332817226
2026-05-17 00:00:00,APCP,surface,32.0,-124.75,0.00369439803069724,0.0017512461179377626,0.01179853660064508,0.06615341498511627,0.2086382587726298,0.20044848426436232,0.3696965876428638,0.11899112452019855,0.16179487271807463,0.005772458434546618,0.008353238427387024,0.002140664032355064,0.0026675345206487824,3.228265799517151e-05,0.00032373364607508193,0.0007587680556866859,0.0007587680556866859,0.0,3.205146254693157e-05,0.0,0.0,3.205146254693157e-05,0.0001646097694465179,9.711492444563848e-05,9.711492444563848e-05,0.0,0.0,6.755685721763788e-05,0.0014637940375132694,0.0008479171363242436,0.0019382844151751813,0.11922563613165794
2026-05-18 00:00:00,APCP,surface,32.0,-124.75,0.19164007186066623,0.0212750814170278,0.02391782394860876,0.0018596009046333846,0.002176212645823604,0.0,3.4251470693049405e-05,6.58114683394011e-05,0.00013116169476449206,0.0,0.0,0.0,0.0,3.205146254693157e-05,0.0001281438818194471,0.0,0.0,0.0,0.0,0.0,0.0003395821505442304,0.0005710428246747752,0.0015137211902047374,0.0009551792975897859,0.009750989484925723,0.0062200888470733354,0.025591936701427637,0.026092678261666752,0.03911398385660488,0.003599362876212205,0.0086639352882709,3.318286238573295e-05
2026-05-19 00:00:00,APCP,surface,32.0,-124.75,6.774234428260853e-05,0.0,0.0,0.0,0.0,3.205146254693157e-05,3.205146254693157e-05,3.098139779343297e-05,3.098139779343297e-05,0.0,0.0,0.0,0.0,0.00016477850939436035,0.0005440830164022057,0.0009310324120451376,0.0016762965330239248,0.0028494158100361468,0.006201276063511691,0.008053709856824947,0.015232848350637268,0.004291983833359249,0.0076840973372115885,0.009270986270863608,0.0165036478095544,0.0068120526924765916,0.018712810182952944,0.010657302909957115,0.015420501893185964,0.0018292689249790831,0.008696376600425465,0.0
2026-05-20 00:00:00,APCP,surface,32.0,-124.75,0.0,0.0,0.0,0.0,0.0007145626992176714,0.0004718922216006196,0.0007074671653706538,0.00187852286375432,0.0036917412264291832,0.0028175655997089337,0.006225918186119174,0.00501186864278488,0.008707236874977105,0.0011838423644920687,0.0034596716032884505,0.006835038390514467,0.013930673724160434,0.0062383221939719645,0.021803236764282218,0.010210536682481904,0.014087155643254606,0.008336609177149906,0.04099414247766826,0.018008513634661376,0.03381369320143163,0.017472576368323212,0.039967136572593,0.021517086292871173,0.031979195954371306,0.005411330913055101,0.020241269659060517,0.002001007477458016
2026-05-21 00:00:00,APCP,surface,32.0,-124.75,0.004242428047647047,0.0029834975896628232,0.005987849468267962,0.005848837764798363,0.011889101045855093,0.002806703642045987,0.007108031096405044,0.010825856703032426,0.028850942081614338,0.016668588672318255,0.04443185809292949,0.028696285115794282,0.05335217188112861,0.009575911475661189,0.03745269029036724,0.017905301636751234,0.036000892062367354,0.018736833027020953,0.04292837929146893,0.02583428190136953,0.040063692530013094,0.007981870996112906,0.028326542254569743,0.04068515263650018,0.05911042604499256,0.014625294554518026,0.032546495133845645,0.018089709309698963,0.02572913159738241,0.0020833108133437033,0.02904233445231589,0.011556917795816968
2026-05-22 00:00:00,APCP,surface,32.0,-124.75,0.027599607025987807,0.012857293055614087,0.029815439756549045,0.013052345876542821,0.019312764050452996,0.004192942757617984,0.016460027568914574,0.019725268220141704,0.033732775871010146,0.014643912922697422,0.03663637428505556,0.024044463260960533,0.036425395499594525,0.005086063632671074,0.021856088526021993,0.03235355463318078,0.06714772372877395,0.015381635096259071,0.03438410180550683,0.020919729950698646,0.028876878654319274,0.007317802751915128,0.053030426985093776,0.039628894555448844,0.051423527357217134,0.012658415575036452,0.03059043746518735,0.02297774217809231,0.03437925141838484,0.00734726047934029,0.06418392720250395,0.011039906299071455
2026-05-23 00:00:00,APCP,surface,32.0,-124.75,0.024137499334591674,0.014778393237835892,0.03536640734325504,0.01989996196384229,0.02968528447991688,0.0043285039663733356,0.016237370777256732,0.02060390020643165,0.03903541759499936,0.010714186537703455,0.024786553579766724,0.014952431581270197,0.02117813846933538,0.016550116412262023,0.0887663440542926,0.059551046630488776,0.07679377199226478,0.0081298290567538,0.019803708737058803,0.0159146255155812,0.027251146459255603,0.005349577272138984,0.049321410155456644,0.03740849098540949,0.053929377869526736,0.024005578281926745,0.056881583709811376,0.030942780112041872,0.06525020816880991,0.03288131386515188,0.07427532555143473,0.016646392728916957
2026-05-24 00:00:00,APCP,surface,32.0,-124.75,0.028059147854457147,0.009124159047132908,0.022153390365767023,0.013760750776449834,0.018498038596555126,0.00917602671729155,0.058651593574750756,0.03842171943538139,0.0466114391170343,0.006444945688726838,0.015636112056068786,0.011825507173634193,0.02093922205124223,0.007751046815960434,0.05646903833469642,0.041969331557236624,0.06800083642823096,0.044209731290649534,0.12039861396513357,0.11170297841816636,0.19870274437807928,0.09494855837794675,0.2834235695640099,0.2758194405417862,0.49578391865407406,0.20614661752841343,0.41429496035065794,0.1985567105892041,0.399654596766839,0.22903612993388095,0.4780114148468659,0.041173537652542315
2026-05-25 00:00:00,APCP,surface,32.0,-124.75,0.04834090510836489,0.005396629416259974,0.015831155341758094,0.0140192129971085,0.023004511708026212,0.009213035281743023,0.06401217431060731,0.028058034782958173,0.05919218147318785,0.05110773817022185,0.13105524890673523,0.1060622316557562,0.20351059876467806,0.10008168689252343,0.2469768943470813,0.1632679260936724,0.2877822363395824,0.10168514587506532,0.2525339422026116,0.1759797139435097,0.321412063216511,0.19237396483799374,0.4213326871323338,0.22984053398231463,0.3946845412799958,0.17630438823227462,0.4106158839254257,0.24162078392922964,0.4717058532095344,0.23056058626578835,0.47777727440313944,0.052209634742704986
2026-05-26 00:00:00,APCP,surface,32.0,-124.75,0.11280364888913622,0.09594092280212779,0.2469107195253424,0.16154704243560372,0.31848073352499584,0.19134820166288766,0.4289014485598477,0.2618569305688928,0.45819480642585503,0.2154429646909612,0.5554580497448255,0.3407423389409347,0.6397526298175398,0.2951930313413745,0.5374394388599535,0.19007256401574468,0.40646454347301075,0.1834469250551462,0.38779517182301615,0.23559883769394446,0.4365549886980055,0.2579669755068601,0.5828661339171598,0.2427148308462999,0.4057128794083581,0.09564258298201123,0.18320659843813863,0.11021003641863841,0.2632374715132903,0.15140519834987679,0.2768125858080659,0.28920508533197337
2026-05-27 00:00:00,APCP,surface,32.0,-124.75,0.5371235136349106,0.22554419527404485,0.5323438034980199,0.356820352019118,0.6712079917550436,0.36325120790495563,0.7384937769878981,0.34702024426288197,0.5393968773667072,0.12343897049754007,0.32454255437857976,0.25834429391026165,0.47598504044232437,0.27287556116208816,0.6096963869633485,0.2055805706410881,0.3666352001045189,0.1541083379045701,0.29091315455413247,0.1277055161429418,0.2719751743794374,0.11797235983646913,0.19524581695544016,0.10015078354805955,0.19483648221724975,0.03682727208363718,0.05466225724606358,0.010095691587788058,0.029084069061752548,0.027587297004449198,0.06195578041179552,0.3614360359552991
2026-05-28 00:00:00,APCP,surface,32.0,-124.75,0.6518960275602357,0.23967749467198626,0.5185401957784055,0.2900438511469723,0.588931119572333,0.3894733752527658,0.7733579047228216,0.2806212633650611,0.5392185280936586,0.398879681240389,0.6629583619218546,0.13319795735933565,0.23851775756026275,0.06908957566785723,0.13139766984651582,0.03326230895107626,0.06255499805300935,0.010185553212295908,0.022738950701115593,0.013990383679529676,0.029907252505688094,0.010817019788629416,0.027543850891273595,0.02288889186680264,0.03374765680281424,3.098139779343297e-05,3.098139779343297e-05,0.0,0.0,6.523432493266452e-05,0.00013046864986532904,0.231803681562622
2026-05-29 00:00:00,APCP,surface,32.0,-124.75,0.5167649699994844,0.31473011689348285,0.46260827326590553,0.08246942698976654,0.1482648134290894,0.049524298372221144,0.10724966528595077,0.0622801745011595,0.09950632941439175,0.008175710430126819,0.014873723550112357,0.008400483390142027,0.01717155802410262,0.003370069599224752,0.005253084169860235,0.001852163762047819,0.0032289434950649103,3.122333807204013e-05,3.122333807204013e-05,0.0,0.0,9.863600329684799e-05,0.0006644591321907394,0.00029608768573118906,0.0008142588147597285,0.0,0.0,0.0,0.0,3.205146254693157e-05,0.00042132270844404693,0.01998721054347839
2026-05-30 00:00:00,APCP,surface,32.0,-124.75,0.028595474439551842,0.004037607636602064,0.014456284898044684,0.009717107672767122,0.01668796883884307,0.0010393785910584163,0.0019406014108364965,0.00019185715760013138,0.00022332008153309256,0.0,0.0,0.0,0.0,9.863600329684799e-05,0.0014245950911329626,0.0033648572707561187,0.00857304817347192,0.0011568420591438052,0.0014353079307204007,0.0,0.0,3.205146254693157e-05,0.002885889024667538,0.004648949992322374,0.004743690114198169,0.0,0.0003917351905853311,0.0021944616541960597,0.004672664835013291,6.630293323998097e-05,0.0011839993856821707,0.0002569089459028856
2026-05-31 00:00:00,APCP,surface,32.0,-124.75,0.0003212436739816017,0.0,0.0,0.0,0.0,3.205146254693157e-05,0.0003599607058914617,0.0006447261395105322,0.002800953317690082,0.0003146179790971029,0.0005331748733579676,3.0859550786033146e-05,3.0859550786033146e-05,0.0008137443690473732,0.0036822423358662693,0.00116009317873341,0.001222777667719771,0.00013617086664565551,0.0012948155009338035,0.002072591569852598,0.004410229731876772,0.0002720867016100039,0.0011928524122634492,0.0002285615793793721,0.0002285615793793721,0.0,0.0,0.00028008263376304093,0.000877270597509314,6.428552341551492e-05,0.00044548845048323607,0.0016448301250625822
2026-06-01 00:00:00,APCP,surface,32.0,-124.75,0.006858016953698686,0.0011846284355765432,0.0012551386778742878,7.051024229774461e-05,7.051024229774461e-05,0.00032895398847218225,0.0032820989548945053,0.002461594363749476,0.0026275080476693496,0.00010537516470397024,0.0006534845353156722,0.00023978191096655382,0.0005120839625016681,0.00019927044434266082,0.0015119532537984535,0.0001984331925490362,0.0001984331925490362,0.0,0.0,3.505968769887263e-05,0.00020234938742490883,3.318286238573295e-05,0.0001360405973421567,3.122333807204013e-05,0.0007517693121707216,0.001788422789604673,0.0026405604200879754,0.0011232790284382097,0.002329765290761109,0.00013089201366452054,0.0006091362758718381,0.005438999481950656
2026-06-02 00:00:00,APCP,surface,32.0,-124.75,0.008400358609622564,0.002279036293096368,0.00589223053504078,0.00233457509684003,0.004605363040233784,0.00029911978911469083,0.0024388708946880403,0.0002305031773335509,0.0002305031773335509,0.0,0.0,9.677878927093892e-05,0.0008132789126227667,0.00018600906622589602,0.00022026053691894543,0.0,0.00010063824222208823,3.351013880437557e-05,9.81559251230697e-05,0.0,0.0,3.318286238573295e-05,0.00020198267612507505,0.0,0.0002465910827494592,0.00014082571930284225,0.0005971872955889204,0.0004914185993841851,0.0006665169393638125,0.00010072051834179082,0.0002375158657638844,0.0035281471815844165
2026-06-03 00:00:00,APCP,surface,32.0,-124.75,0.005688165290826962,0.0020371531693724417,0.0028428243234351475,0.0010188800510761253,0.0014111969766837952,3.0859550786033146e-05,0.00016700281922614105,0.0,6.712810341771266e-05,3.351013880437557e-05,6.497306273733675e-05,0.0,0.0,3.318286238573295e-05,0.0003736526693200998,0.0,0.0,0.0,0.00017627560574436153,0.0005276562210051446,0.00063293266875213,3.318286238573295e-05,0.00030590967116813955,0.0,0.0,3.435479357032493e-05,0.0007994180945698694,0.0013274893454837458,0.003107597686762797,0.00014092310194916574,0.0005038247333620985,0.0002406500973440267
2026-06-04 00:00:00,APCP,surface,32.0,-124.75,0.0026469961241000536,0.002035736413643243,0.003432859512170229,0.0005265468247117611,0.000559729687097494,0.0001338957007136144,0.0005452801391375041,0.0,0.0,0.0,0.0,3.5255121148872307e-05,7.051024229774461e-05,0.0001360405973421567,0.00030612213002725874,0.0,3.4251470693049405e-05,0.0,0.00021094509470058752,0.0005266723902429534,0.0015539299052062675,0.00012343820314413258,0.0007874964980895696,0.0011266274986379086,0.007563909154573856,0.008029414549824757,0.011600639426604432,0.0012205221080613178,0.0012908375850664154,9.948579562571393e-05,0.00013384058919603886,0.0026203084893128294
2026-06-05 00:00:00,APCP,surface,32.0,-124.75,0.006312173490321501,0.0028991690401252534,0.006490197265246756,0.002338455645713322,0.003384156961326077,0.00027050613309123964,0.000511894652334365,0.0,0.0,0.0006612509164831926,0.001356574363194427,0.000978275733843793,0.001996452379198566,0.00035084753712825913,0.00146199276043583,0.0019125214796727817,0.005382095310925405,0.0034254668452202426,0.006002088917995486,0.0009338551565662296,0.0011798592728123809,3.205146254693157e-05,0.0001006577268103059,0.0005873056572227776,0.006195725531155492,0.030650850060993058,0.11664789831247789,0.13753275408270804,0.3782584811118224,0.41303896416410923,0.8336832136644068,0.005576202384746433
2026-06-06 00:00:00,APCP,surface,32.0,-124.75,0.0132094593301517,0.005511484371780154,0.00899610274709839,0.0017372492537445997,0.0032725291207749405,0.00022038238392634526,0.0014362285443903445,0.0013816577752751302,0.004477057807924412,0.0012330952822195984,0.0029810230044560234,0.0006553977414632856,0.0011898452913710598,0.0,6.860626426337434e-05,0.0,0.0,0.002079730743119411,0.005286560404123694,0.00751862897501071,0.05988558571081796,0.08824458533701775,0.22397674678273768,0.18820593287554976,0.33291413213291304,0.08896368010426405,0.22318730930487288,0.11496792825129934,0.18004835559343935,0.01777340287256458,0.027422498128947186,0.003376075332912482
2026-06-07 00:00:00,APCP,surface,32.0,-124.75,0.007939534270975114,0.0023343607345974603,0.003960577546626201,0.0010496393453847271,0.0015900577015678968,3.318286238573295e-05,0.0001017891266491073,0.001767987688607192,0.005033542732654983,0.0003093265899047304,0.004356100980980556,0.03707741122925433,0.1256756539965871,0.10675720635834551,0.24995754788757904,0.11419280845852552,0.20312449221111353,0.06899315240377929,0.13103963043291267,0.032257631794351295,0.04548967150082618,0.0013033675134218046,0.001564391717815038,0.00010547254735029376,0.00035216101274607636,3.5255121148872307e-05,0.00021133596160058686,0.000246298266653136,0.00045685249445372416,3.318286238573295e-05,0.00030612213002725874,0.0014659252098339261
2026-06-08 00:00:00,APCP,surface,32.0,-124.75,0.0033868339573933683,0.0007185762650546432,0.0008446645796476518,0.0074691590252996785,0.068563722151956,0.14002003232849017,0.27725119094170286,0.10770684668253605,0.19962749532580615,0.06712927731399927,0.1137804543493098,0.022799038249177613,0.030912811516259953,0.0009128308776126121,0.0010806011579442463,0.00021133596160058686,0.00021133596160058686,0.0,0.0,0.0,0.0,3.318286238573295e-05,0.00020589164476404368,0.0,0.0,0.0,0.0,0.0,0.0,0.00013580887540463895,0.0009134842948244521,0.11701035315283402
2026-06-09 00:00:00,APCP,surface,32.0,-124.75,0.19808307122709648,0.0654434632650684,0.1266330977149681,0.024977366371760738,0.036899267789171,0.0011730553022822358,0.0021403433929320513,0.0,0.0,0.0,0.0,0.0,0.0,3.318286238573295e-05,0.00017012378730643703,0.0,0.0,0.0,0.0,0.0,0.0,6.501299693037946e-05,0.00044151131230340797,0.00010214033153146585,0.0014261827562890646,0.004262298800126621,0.028210487107782747,0.039816427208119724,0.07178062170604049,0.00952141304511304,0.014251239677734472,0.0012239408785616938
2026-06-10 00:00:00,APCP,surface,32.0,-124.75,0.003509073799279916,0.0012666450668322002,0.00249617272944381,0.0008087193567928157,0.0009848001972445303,6.850294138609881e-05,0.00030972317990045497,0.0,0.0,0.0,0.0,0.0,0.0,6.501299693037946e-05,0.0003389169003246824,0.00042928220750764075,0.0012257412841335678,0.0035216812500131448,0.011846582564567297,0.01432461500188759,0.02424229815923619,0.0054574537633057425,0.010607857005052464,0.0027844033808582785,0.003656617449485312,0.001891332481218838,0.011617649714393668,0.020131367496168007,0.027543372676937426,0.002984017221204117,0.01280333971178359,0.00028135795435200864
2026-06-11 00:00:00,APCP,surface,32.0,-124.75,0.0009136877319161893,0.000596295522316956,0.001542392208760416,0.001153481402067519,0.002132047307609043,9.96070396259385e-05,0.0007828678514483031,0.000166306273802368,0.0005047685153334919,0.0027025788786129426,0.004858122870889447,0.0021616141588264065,0.00239964599299201,0.0011139928626775313,0.002944071517729422,0.0011527289905047487,0.001482091884084096,6.58039995224192e-05,0.00032946267186095726,9.976803336333732e-05,0.0009289560002861534,0.0019263376906923945,0.0043769164996713536,0.008585328434290504,0.017206723017469214,0.0002006036316025613,0.0023479862198396402,0.007550814030015007,0.00961995732377613,0.003384037772409632,0.03567501402927483,0.003730994003124691
2026-06-12 00:00:00,APCP,surface,32.0,-124.75,0.012440457524092976,0.014796152492730518,0.02719080102786332,0.010673784161798138,0.018465637808630534,0.013477934464527955,0.023338097539997042,0.004126860020115597,0.005140354653665695,0.0008442639572593355,0.006371210600676779,0.009065531698224783,0.014417851278865813,0.012096483890272758,0.024213857197733543,0.022241248899472835,0.05140982451817637,0.011419094894511081,0.014846454227664669,0.0026492299444928692,0.004498784033610017,0.01205214243284107,0.06498165657198567,0.02543185223096607,0.027448632073845257,0.000591915504222257,0.0017435470894051042,0.000988727677232512,0.0020144683139469944,0.0012259817214303529,0.0047391838354545746
